work_order_id,part_number_raw,part_number_clean,customer,quantity_ordered,machine_id,operator_id_raw,operator_id_clean,shift_code,lot_id_raw,lot_id_clean,order_date,scheduled_start,actual_start,complexity,material_type,requires_welding,std_labor_hrs
WO-14805,P 1005,P-1005,Customer C,10,M07,OP013,OP013,Shift A,LOT-1149,LOT-1149,2024-09-06,2024-09-06 05:44:00,2024-09-06 06:11:00,Low,16ga Steel,False,3.09
WO-14806,P1007,P-1007,Customer B,12,M02,OP013,OP013,,LOT1079,LOT-1079,2024-09-06,2024-09-06 06:16:00,2024-09-06 06:53:00,Medium,16ga Steel,True,0.78
WO-14807,P-1019,P-1019,Customer E,14,M06,OP016,OP016,Shift B,LOT-1419,LOT-1419,2024-09-06,2024-09-06 15:34:00,2024-09-06 15:36:00,Medium,16ga Steel,True,0.85
WO-14808,P-1028,P-1028,Customer B,6,M06,OP014,OP014,Shift B,LOT-1260,LOT-1260,2024-09-09,2024-09-09 12:58:00,2024-09-09 14:17:00,Low,16ga Steel,False,3.53
WO-14809,P-1023,P-1023,Customer F,20,M02,Daniel Wagner,OP004,,,LOT-1375,2024-09-09,2024-09-09 06:25:00,2024-09-09 07:54:00,Medium,12ga Steel,True,2.76
WO-14810,p-1006,P-1006,Customer B,22,M02,OP011,OP011,Shift B,LOT-1310,LOT-1310,2024-09-09,2024-09-09 15:02:00,2024-09-09 15:19:00,Medium,"1/4"" Plate",False,2.57
WO-14811,P-1001,P-1001,Customer A,17,M07,OP006,OP006,Shift B,LOT-1490,LOT-1490,2024-09-09,2024-09-09 13:15:00,2024-09-09 14:32:00,Medium,16ga Steel,True,1.02
WO-14812,P-1008,P-1008,Customer G,14,M05,OP013,OP013,Shift A,LOT-1298,LOT-1298,2024-09-09,2024-09-09 06:24:00,2024-09-09 07:23:00,Low,"3/8"" Plate",False,1.97
WO-14813,P-1010,P-1010,Customer A,23,M03,OP009,OP009,,LOT-1359,LOT-1359,2024-09-09,2024-09-09 07:09:00,2024-09-09 07:09:00,Low,Stainless 304,True,4.08
WO-14814,PART-1017,P-1017,Customer D,5,M01,OP003,OP003,,1083,LOT-1083,2024-09-09,2024-09-09 13:57:00,2024-09-09 14:04:00,High,Aluminum 5052,False,4.9
WO-14815,P1027,P-1027,Customer F,11,M07,OP007,OP007,Shift B,,LOT-1210,2024-09-10,2024-09-10 14:45:00,2024-09-10 15:50:00,Medium,Stainless 304,False,3.84
WO-14816,P-1016,P-1016,Customer G,10,M05,OP013,OP013,Shift A,LOT-1239,LOT-1239,2024-09-10,2024-09-10 07:04:00,2024-09-10 07:44:00,Low,14ga Steel,False,4.13
WO-14817,P-1024,P-1024,Customer E,17,M01,OP011,OP011,Shift B,LOT-1327,LOT-1327,2024-09-10,2024-09-10 13:45:00,2024-09-10 14:43:00,Low,16ga Steel,False,3.13
WO-14818,P-1006,P-1006,Customer B,6,M02,OP012,OP012,Shift B,LOT-1465,LOT-1465,2024-09-10,2024-09-10 14:50:00,2024-09-10 14:52:00,Medium,"1/4"" Plate",False,2.57
WO-14819,P-1006,P-1006,Customer B,18,M02,OP015,OP015,Shift A,LOT-1254,LOT-1254,2024-09-10,2024-09-10 05:33:00,2024-09-10 06:48:00,Medium,"1/4"" Plate",False,2.57
WO-14820,P-1011,P-1011,Customer B,5,M05,OP006,OP006,Shift B,,LOT-1221,2024-09-10,2024-09-10 14:56:00,2024-09-10 15:26:00,High,Aluminum 5052,True,1.39
WO-14821,P-1012,P-1012,Customer D,21,M04,OP016,OP016,Shift B,LOT-1076,LOT-1076,2024-09-10,2024-09-10 14:30:00,2024-09-10 15:34:00,Medium,"3/8"" Plate",False,1.39
WO-14822,P1027,P-1027,Customer F,20,M07,OP002,OP002,Shift A,LOT-1356,LOT-1356,2024-09-10,2024-09-10 05:43:00,2024-09-10 06:10:00,Medium,Stainless 304,False,3.84
WO-14823,P1008,P-1008,Customer G,13,M05,OP002,OP002,,LOT-1298,LOT-1298,2024-09-10,2024-09-10 05:29:00,2024-09-10 06:00:00,Low,"3/8"" Plate",False,1.97
WO-14824,PART-1031,P-1031,Customer B,6,M05,OP010,OP010,Shift B,LOT1202,LOT-1202,2024-09-10,2024-09-10 13:11:00,2024-09-10 14:06:00,Medium,"1/4"" Plate",True,3.44
WO-14825,P1021,P-1021,Customer C,24,M03,OP005,OP005,,LOT1184,LOT-1184,2024-09-10,2024-09-10 06:21:00,2024-09-10 07:02:00,High,14ga Steel,False,4.75
WO-14826,P-1003,P-1003,Customer D,24,M04,OP018,OP018,Shift A,LOT-1336,LOT-1336,2024-09-10,2024-09-10 06:09:00,2024-09-10 07:25:00,Medium,"1/4"" Plate",False,4.63
WO-14827,P-1007,P-1007,Customer B,23,M02,OP019,OP019,Shift A,LOT-1324,LOT-1324,2024-09-11,2024-09-11 05:31:00,2024-09-11 06:24:00,Medium,16ga Steel,True,0.78
WO-14828,P-1005,P-1005,Customer C,19,M07,OP007,OP007,Shift B,LOT-1475,LOT-1475,2024-09-11,2024-09-11 14:40:00,2024-09-11 15:56:00,Low,16ga Steel,False,3.09
WO-14829,P-1026,P-1026,Customer D,22,M06,OP006,OP006,Shift B,LOT1196,LOT-1196,2024-09-11,2024-09-11 14:55:00,2024-09-11 15:54:00,High,14ga Steel,False,4.66
WO-14830,P-1034,P-1034,Customer E,19,M02,OP013,OP013,Shift A,,LOT-1454,2024-09-11,2024-09-11 06:53:00,2024-09-11 07:53:00,Medium,12ga Steel,False,2.39
WO-14831,PART-1002,P-1002,Customer E,6,M01,OP001,OP001,Shift B,LOT-1368,LOT-1368,2024-09-11,2024-09-11 15:01:00,2024-09-11 15:21:00,Medium,Aluminum 5052,False,4.78
WO-14832,P-1016,P-1016,Customer G,23,M05,OP014,OP014,Shift B,LOT-1104,LOT-1104,2024-09-11,2024-09-11 15:25:00,2024-09-11 15:28:00,Low,14ga Steel,False,4.13
WO-14833,P-1006,P-1006,Customer B,13,M02,OP020,OP020,Shift A,LOT-1164,LOT-1164,2024-09-11,2024-09-11 06:53:00,2024-09-11 07:03:00,Medium,"1/4"" Plate",False,2.57
WO-14834,P1019,P-1019,Customer E,10,M06,OP002,OP002,Shift A,LOT-1470,LOT-1470,2024-09-11,2024-09-11 07:04:00,2024-09-11 07:13:00,Medium,16ga Steel,True,0.85
WO-14835,P-1019,P-1019,Customer E,19,M06,OP013,OP013,Shift A,LOT1209,LOT-1209,2024-09-11,2024-09-11 06:27:00,2024-09-11 06:50:00,Medium,16ga Steel,True,0.85
WO-14836,P-1013,P-1013,Customer D,14,M02,OP006,OP006,Shift B,,LOT-1447,2024-09-11,2024-09-11 12:52:00,2024-09-11 14:15:00,Low,Stainless 304,True,2.94
WO-14837,PART-1032,P-1032,Customer F,6,M06,OP007,OP007,Shift B,LOT-1384,LOT-1384,2024-09-11,2024-09-11 13:31:00,2024-09-11 14:47:00,Medium,Aluminum 5052,False,2.02
WO-14838,p-1020,P-1020,Customer A,11,M06,OP016,OP016,,LOT-1322,LOT-1322,2024-09-11,2024-09-11 14:29:00,2024-09-11 15:29:00,Low,Aluminum 5052,False,3.38
WO-14839,P-1000,P-1000,Customer B,7,M03,OP020,OP020,Shift A,1263,LOT-1263,2024-09-11,2024-09-11 06:09:00,2024-09-11 07:25:00,Low,Stainless 304,True,2.03
WO-14840,P 1023,P-1023,Customer F,15,M02,OP004,OP004,Shift A,LOT-1476,LOT-1476,2024-09-11,2024-09-11 06:56:00,2024-09-11 07:46:00,Medium,12ga Steel,True,2.76
WO-14841,P-1008,P-1008,Customer G,16,M05,OP002,OP002,Shift A,LOT-1109,LOT-1109,2024-09-11,2024-09-11 04:54:00,2024-09-11 06:09:00,Low,"3/8"" Plate",False,1.97
WO-14842,P-1023,P-1023,Customer F,17,M02,OP002,OP002,Shift A,LOT-1506,LOT-1506,2024-09-12,2024-09-12 06:17:00,2024-09-12 06:22:00,Medium,12ga Steel,True,2.76
WO-14843,P-1023,P-1023,Customer F,19,M02,OP006,OP006,Shift B,1454,LOT-1454,2024-09-12,2024-09-12 12:49:00,2024-09-12 14:01:00,Medium,12ga Steel,True,2.76
WO-14844,P-1011,P-1011,Customer B,20,M05,OP020,OP020,Shift A,LOT1285,LOT-1285,2024-09-12,2024-09-12 05:18:00,2024-09-12 06:47:00,High,Aluminum 5052,True,1.39
WO-14845,p-1001,P-1001,Customer A,12,M05,OP007,OP007,Shift B,LOT-1206,LOT-1206,2024-09-12,2024-09-12 13:52:00,2024-09-12 14:53:00,Medium,16ga Steel,True,1.02
WO-14846,P-1023,P-1023,Customer F,11,M02,OP012,OP012,Shift B,LOT-1226,LOT-1226,2024-09-12,2024-09-12 15:20:00,2024-09-12 15:55:00,Medium,12ga Steel,True,2.76
WO-14847,P-1007,P-1007,Customer B,16,M02,OP014,OP014,Shift B,LOT-1290,LOT-1290,2024-09-12,2024-09-12 13:35:00,2024-09-12 14:56:00,Medium,16ga Steel,True,0.78
WO-14848,p-1018,P-1018,Customer H,16,M07,OP010,OP010,,LOT-1217,LOT-1217,2024-09-12,2024-09-12 13:56:00,2024-09-12 15:25:00,High,16ga Steel,True,2.78
WO-14849,P1011,P-1011,Customer B,22,M05,OP006,OP006,Shift B,LOT-1509,LOT-1509,2024-09-12,2024-09-12 14:43:00,2024-09-12 14:54:00,High,Aluminum 5052,True,1.39
WO-14850,P-1025,P-1025,Customer C,22,M06,OP006,OP006,Shift B,LOT-1382,LOT-1382,2024-09-12,2024-09-12 13:13:00,2024-09-12 14:20:00,Medium,Stainless 304,False,4.83
WO-14851,PART-1025,P-1025,Customer C,20,M06,OP013,OP013,Shift A,,LOT-1337,2024-09-12,2024-09-12 06:39:00,2024-09-12 07:35:00,Medium,Stainless 304,False,4.83
WO-14852,P-1026,P-1026,Customer D,22,M06,OP020,OP020,Shift A,LOT-1287,LOT-1287,2024-09-12,2024-09-12 05:50:00,2024-09-12 06:12:00,High,14ga Steel,False,4.66
WO-14853,P1031,P-1031,Customer B,14,M05,OP001,OP001,Shift B,LOT-1446,LOT-1446,2024-09-13,2024-09-13 15:06:00,2024-09-13 15:28:00,Medium,"1/4"" Plate",True,3.44
WO-14854,P-1000,P-1000,Customer B,7,M03,OP001,OP001,Shift B,LOT1403,LOT-1403,2024-09-13,2024-09-13 14:52:00,2024-09-13 15:25:00,Low,Stainless 304,True,2.03
WO-14855,P-1026,P-1026,Customer D,12,M06,OP003,OP003,,LOT-1513,LOT-1513,2024-09-13,2024-09-13 15:41:00,2024-09-13 15:49:00,High,14ga Steel,False,4.66
WO-14856,P-1018,P-1018,Customer H,18,M07,OP009,OP009,Shift A,1119,LOT-1119,2024-09-13,2024-09-13 06:45:00,2024-09-13 07:39:00,High,16ga Steel,True,2.78
WO-14857,p-1020,P-1020,Customer A,20,M06,OP013,OP013,,LOT1379,LOT-1379,2024-09-13,2024-09-13 06:06:00,2024-09-13 06:50:00,Low,Aluminum 5052,False,3.38
WO-14858,P1015,P-1015,Customer D,10,M07,Jamie Arnold,OP012,Shift B,LOT-1109,LOT-1109,2024-09-13,2024-09-13 14:44:00,2024-09-13 15:23:00,Medium,"3/8"" Plate",False,3.73
WO-14859,P1004,P-1004,Customer D,24,M06,OP013,OP013,Shift A,LOT-1305,LOT-1305,2024-09-13,2024-09-13 05:42:00,2024-09-13 06:44:00,Medium,"3/8"" Plate",True,4.61
WO-14860,PART-1028,P-1028,Customer B,10,M06,OP015,OP015,Shift A,LOT-1217,LOT-1217,2024-09-13,2024-09-13 05:01:00,2024-09-13 06:00:00,Low,16ga Steel,False,3.53
WO-14861,P-1007,P-1007,Customer B,21,M02,OP009,OP009,,,LOT-1158,2024-09-13,2024-09-13 05:39:00,2024-09-13 06:47:00,Medium,16ga Steel,True,0.78
WO-14862,P-1016,P-1016,Customer G,14,M05,OP010,OP010,Shift B,LOT1185,LOT-1185,2024-09-13,2024-09-13 15:16:00,2024-09-13 15:43:00,Low,14ga Steel,False,4.13
WO-14863,P1009,P-1009,Customer A,7,M05,OP009,OP009,Shift A,,LOT-1113,2024-09-13,2024-09-13 05:21:00,2024-09-13 06:42:00,Medium,12ga Steel,False,4.93
WO-14864,P-1015,P-1015,Customer D,16,M07,OP011,OP011,Shift B,LOT-1340,LOT-1340,2024-09-13,2024-09-13 14:17:00,2024-09-13 15:39:00,Medium,"3/8"" Plate",False,3.73
WO-14865,P 1000,P-1000,Customer B,19,M03,OP011,OP011,Shift B,LOT-1303,LOT-1303,2024-09-13,2024-09-13 13:31:00,2024-09-13 14:36:00,Low,Stainless 304,True,2.03
WO-14866,P1027,P-1027,Customer F,13,M07,OP018,OP018,Shift A,LOT-1210,LOT-1210,2024-09-16,2024-09-16 06:13:00,2024-09-16 07:03:00,Medium,Stainless 304,False,3.84
WO-14867,P-1033,P-1033,Customer F,5,M04,OP010,OP010,Shift B,LOT-1343,LOT-1343,2024-09-16,2024-09-16 13:25:00,2024-09-16 14:24:00,Medium,Stainless 304,True,4.52
WO-14868,P1033,P-1033,Customer F,15,M04,OP002,OP002,Shift A,LOT-1295,LOT-1295,2024-09-16,2024-09-16 06:17:00,2024-09-16 07:25:00,Medium,Stainless 304,True,4.52
WO-14869,P-1031,P-1031,Customer B,21,M05,OP013,OP013,Shift A,LOT-1446,LOT-1446,2024-09-16,2024-09-16 05:48:00,2024-09-16 06:05:00,Medium,"1/4"" Plate",True,3.44
WO-14870,P-1002,P-1002,Customer E,7,M01,OP018,OP018,Shift A,L-1062,LOT-1062,2024-09-16,2024-09-16 06:33:00,2024-09-16 06:37:00,Medium,Aluminum 5052,False,4.78
WO-14871,P-1011,P-1011,Customer B,21,M05,OP015,OP015,Shift A,LOT-1368,LOT-1368,2024-09-16,2024-09-16 06:24:00,2024-09-16 07:05:00,High,Aluminum 5052,True,1.39
WO-14872,p-1018,P-1018,Customer H,19,M07,OP017,OP017,Shift A,LOT-1475,LOT-1475,2024-09-16,2024-09-16 05:13:00,2024-09-16 06:00:00,High,16ga Steel,True,2.78
WO-14873,P-1004,P-1004,Customer D,19,M06,OP002,OP002,Shift A,LOT-1243,LOT-1243,2024-09-16,2024-09-16 05:54:00,2024-09-16 06:30:00,Medium,"3/8"" Plate",True,4.61
WO-14874,P-1015,P-1015,Customer D,25,M07,OP017,OP017,Shift A,LOT-1105,LOT-1105,2024-09-16,2024-09-16 07:20:00,2024-09-16 07:27:00,Medium,"3/8"" Plate",False,3.73
WO-14875,P-1013,P-1013,Customer D,19,M02,OP009,OP009,Shift A,1479,LOT-1479,2024-09-16,2024-09-16 06:50:00,2024-09-16 07:51:00,Low,Stainless 304,True,2.94
WO-14876,P-1015,P-1015,Customer D,13,M07,OP015,OP015,Shift A,1373,LOT-1373,2024-09-16,2024-09-16 05:22:00,2024-09-16 06:39:00,Medium,"3/8"" Plate",False,3.73
WO-14877,P1026,P-1026,Customer D,7,M06,OP005,OP005,Shift A,,LOT-1244,2024-09-17,2024-09-17 05:57:00,2024-09-17 06:43:00,High,14ga Steel,False,4.66
WO-14878,P-1032,P-1032,Customer F,8,M06,OP020,OP020,Shift A,LOT-1148,LOT-1148,2024-09-17,2024-09-17 06:52:00,2024-09-17 07:34:00,Medium,Aluminum 5052,False,2.02
WO-14879,p-1029,P-1029,Customer B,13,M04,OP017,OP017,Shift A,LOT-1236,LOT-1236,2024-09-17,2024-09-17 06:10:00,2024-09-17 06:53:00,Low,"1/4"" Plate",True,3.64
WO-14880,P-1019,P-1019,Customer E,18,M06,OP010,OP010,Shift B,,LOT-1321,2024-09-17,2024-09-17 13:51:00,2024-09-17 14:53:00,Medium,16ga Steel,True,0.85
WO-14881,P-1013,P-1013,Customer D,13,M05,OP002,OP002,Shift A,LOT-1224,LOT-1224,2024-09-17,2024-09-17 06:49:00,2024-09-17 07:56:00,Low,Stainless 304,True,2.94
WO-14882,PART-1018,P-1018,Customer H,22,M07,OP014,OP014,Shift B,,LOT-1160,2024-09-17,2024-09-17 13:08:00,2024-09-17 14:12:00,High,16ga Steel,True,2.78
WO-14883,p-1030,P-1030,Customer G,20,M01,OP017,OP017,Shift A,LOT-1142,LOT-1142,2024-09-17,2024-09-17 05:45:00,2024-09-17 07:02:00,Medium,12ga Steel,True,2.15
WO-14884,P-1009,P-1009,Customer A,19,M05,OP008,OP008,Shift B,LOT-1276,LOT-1276,2024-09-17,2024-09-17 13:09:00,2024-09-17 14:15:00,Medium,12ga Steel,False,4.93
WO-14885,P 1001,P-1001,Customer A,6,M07,OP007,OP007,Shift B,LOT-1335,LOT-1335,2024-09-17,2024-09-17 14:17:00,2024-09-17 15:36:00,Medium,16ga Steel,True,1.02
WO-14886,P1020,P-1020,Customer A,12,M06,OP004,OP004,Shift A,LOT1233,LOT-1233,2024-09-17,2024-09-17 06:56:00,2024-09-17 07:14:00,Low,Aluminum 5052,False,3.38
WO-14887,PART-1012,P-1012,Customer D,21,M04,OP001,OP001,Shift B,LOT-1351,LOT-1351,2024-09-17,2024-09-17 13:29:00,2024-09-17 14:56:00,Medium,"3/8"" Plate",False,1.39
WO-14888,P-1002,P-1002,Customer E,9,M01,OP002,OP002,Shift A,,LOT-1237,2024-09-17,2024-09-17 05:58:00,2024-09-17 06:03:00,Medium,Aluminum 5052,False,4.78
WO-14889,P1034,P-1034,Customer E,5,M02,OP020,OP020,Shift A,LOT-1427,LOT-1427,2024-09-17,2024-09-17 05:44:00,2024-09-17 06:33:00,Medium,12ga Steel,False,2.39
WO-14890,P-1004,P-1004,Customer D,13,M06,Angie Henderson,OP003,Shift B,,LOT-1332,2024-09-17,2024-09-17 15:10:00,2024-09-17 15:55:00,Medium,"3/8"" Plate",True,4.61
WO-14891,P-1006,P-1006,Customer B,17,M02,OP018,OP018,Shift A,,LOT-1339,2024-09-17,2024-09-17 06:06:00,2024-09-17 07:26:00,Medium,"1/4"" Plate",False,2.57
WO-14892,P-1023,P-1023,Customer F,12,M02,OP011,OP011,Shift B,LOT-1276,LOT-1276,2024-09-18,2024-09-18 13:23:00,2024-09-18 14:07:00,Medium,12ga Steel,True,2.76
WO-14893,P 1003,P-1003,Customer D,11,M04,OP013,OP013,Shift A,LOT-1308,LOT-1308,2024-09-18,2024-09-18 06:53:00,2024-09-18 07:52:00,Medium,"1/4"" Plate",False,4.63
WO-14894,P 1003,P-1003,Customer D,18,M04,OP006,OP006,Shift B,LOT-1236,LOT-1236,2024-09-18,2024-09-18 14:10:00,2024-09-18 14:42:00,Medium,"1/4"" Plate",False,4.63
WO-14895,p-1020,P-1020,Customer A,13,M06,OP008,OP008,Shift B,LOT-1127,LOT-1127,2024-09-18,2024-09-18 15:10:00,2024-09-18 15:25:00,Low,Aluminum 5052,False,3.38
WO-14896,P1017,P-1017,Customer D,11,M01,OP019,OP019,Shift A,,LOT-1138,2024-09-18,2024-09-18 05:57:00,2024-09-18 06:53:00,High,Aluminum 5052,False,4.9
WO-14897,p-1016,P-1016,Customer G,12,M05,OP018,OP018,Shift A,LOT1304,LOT-1304,2024-09-18,2024-09-18 05:39:00,2024-09-18 06:01:00,Low,14ga Steel,False,4.13
WO-14898,P-1012,P-1012,Customer D,10,M04,OP005,OP005,Shift A,LOT-1067,LOT-1067,2024-09-18,2024-09-18 05:56:00,2024-09-18 06:14:00,Medium,"3/8"" Plate",False,1.39
WO-14899,P-1013,P-1013,Customer D,19,M02,OP013,OP013,Shift A,LOT-1261,LOT-1261,2024-09-18,2024-09-18 06:38:00,2024-09-18 07:31:00,Low,Stainless 304,True,2.94
WO-14900,P-1027,P-1027,Customer F,7,M07,OP002,OP002,Shift A,,LOT-1443,2024-09-18,2024-09-18 06:41:00,2024-09-18 06:56:00,Medium,Stainless 304,False,3.84
WO-14901,P-1033,P-1033,Customer F,11,M04,OP006,OP006,Shift B,LOT-1228,LOT-1228,2024-09-18,2024-09-18 13:34:00,2024-09-18 14:39:00,Medium,Stainless 304,True,4.52
WO-14902,PART-1005,P-1005,Customer C,7,M07,OP001,OP001,Shift B,LOT-1442,LOT-1442,2024-09-18,2024-09-18 14:29:00,2024-09-18 15:58:00,Low,16ga Steel,False,3.09
WO-14903,P-1022,P-1022,Customer G,15,M03,Michele Williams,OP014,Shift B,,LOT-1359,2024-09-18,2024-09-18 15:11:00,2024-09-18 15:23:00,Medium,Stainless 304,False,1.03
WO-14904,P-1013,P-1013,Customer D,22,M02,OP019,OP019,Shift A,LOT-1487,LOT-1487,2024-09-18,2024-09-18 05:40:00,2024-09-18 06:12:00,Low,Stainless 304,True,2.94
WO-14905,P-1024,P-1024,Customer E,14,M01,OP001,OP001,Shift B,LOT-1065,LOT-1065,2024-09-18,2024-09-18 13:05:00,2024-09-18 14:15:00,Low,16ga Steel,False,3.13
WO-14906,P-1011,P-1011,Customer B,19,M05,OP005,OP005,Shift A,LOT-1306,LOT-1306,2024-09-19,2024-09-19 06:00:00,2024-09-19 07:02:00,High,Aluminum 5052,True,1.39
WO-14907,P-1002,P-1002,Customer E,23,M01,OP002,OP002,Shift A,LOT1379,LOT-1379,2024-09-19,2024-09-19 05:59:00,2024-09-19 06:22:00,Medium,Aluminum 5052,False,4.78
WO-14908,P1030,P-1030,Customer G,19,M01,OP004,OP004,Shift A,LOT-1444,LOT-1444,2024-09-19,2024-09-19 05:25:00,2024-09-19 06:41:00,Medium,12ga Steel,True,2.15
WO-14909,P1000,P-1000,Customer B,16,M03,OP001,OP001,Shift B,LOT-1189,LOT-1189,2024-09-19,2024-09-19 14:48:00,2024-09-19 15:00:00,Low,Stainless 304,True,2.03
WO-14910,P-1005,P-1005,Customer C,18,M07,OP019,OP019,Shift A,LOT-1320,LOT-1320,2024-09-19,2024-09-19 05:44:00,2024-09-19 06:30:00,Low,16ga Steel,False,3.09
WO-14911,P-1015,P-1015,Customer D,8,M07,OP020,OP020,Shift A,1510,LOT-1510,2024-09-19,2024-09-19 05:30:00,2024-09-19 06:44:00,Medium,"3/8"" Plate",False,3.73
WO-14912,P-1008,P-1008,Customer G,25,M05,OP016,OP016,Shift B,LOT-1092,LOT-1092,2024-09-19,2024-09-19 13:47:00,2024-09-19 14:42:00,Low,"3/8"" Plate",False,1.97
WO-14913,P1013,P-1013,Customer D,10,M02,OP010,OP010,,LOT-1182,LOT-1182,2024-09-19,2024-09-19 14:30:00,2024-09-19 15:42:00,Low,Stainless 304,True,2.94
WO-14914,p-1009,P-1009,Customer A,16,M05,OP010,OP010,Shift B,LOT-1143,LOT-1143,2024-09-19,2024-09-19 12:48:00,2024-09-19 14:12:00,Medium,12ga Steel,False,4.93
WO-14915,P-1029,P-1029,Customer B,6,M04,OP011,OP011,Shift B,LOT-1204,LOT-1204,2024-09-19,2024-09-19 14:55:00,2024-09-19 15:39:00,Low,"1/4"" Plate",True,3.64
WO-14916,P 1018,P-1018,Customer H,19,M07,OP004,OP004,Shift A,LOT-1448,LOT-1448,2024-09-20,2024-09-20 06:50:00,2024-09-20 07:46:00,High,16ga Steel,True,2.78
WO-14917,PART-1032,P-1032,Customer F,21,M06,Lisa Hensley,OP013,,LOT-1148,LOT-1148,2024-09-20,2024-09-20 04:57:00,2024-09-20 06:08:00,Medium,Aluminum 5052,False,2.02
WO-14918,P-1005,P-1005,Customer C,5,M07,OP012,OP012,Shift B,LOT-1152,LOT-1152,2024-09-20,2024-09-20 15:37:00,2024-09-20 15:42:00,Low,16ga Steel,False,3.09
WO-14919,p-1011,P-1011,Customer B,13,M05,OP018,OP018,Shift A,1083,LOT-1083,2024-09-20,2024-09-20 06:09:00,2024-09-20 07:29:00,High,Aluminum 5052,True,1.39
WO-14920,P-1004,P-1004,Customer D,25,M05,Abigail Shaffer,OP007,Shift B,LOT-1201,LOT-1201,2024-09-20,2024-09-20 14:00:00,2024-09-20 14:15:00,Medium,"3/8"" Plate",True,4.61
WO-14921,p-1017,P-1017,Customer D,25,M01,OP013,OP013,Shift A,,LOT-1471,2024-09-20,2024-09-20 06:40:00,2024-09-20 06:53:00,High,Aluminum 5052,False,4.9
WO-14922,P-1022,P-1022,Customer G,25,M03,OP020,OP020,Shift A,LOT-1484,LOT-1484,2024-09-20,2024-09-20 05:24:00,2024-09-20 06:17:00,Medium,Stainless 304,False,1.03
WO-14923,PART-1018,P-1018,Customer H,15,M06,OP011,OP011,Shift B,,LOT-1197,2024-09-20,2024-09-20 13:17:00,2024-09-20 14:13:00,High,16ga Steel,True,2.78
WO-14924,P-1019,P-1019,Customer E,8,M06,OP001,OP001,Shift B,1481,LOT-1481,2024-09-20,2024-09-20 14:03:00,2024-09-20 15:32:00,Medium,16ga Steel,True,0.85
WO-14925,P-1032,P-1032,Customer F,23,M06,OP009,OP009,Shift A,LOT-1509,LOT-1509,2024-09-23,2024-09-23 06:01:00,2024-09-23 07:22:00,Medium,Aluminum 5052,False,2.02
WO-14926,P1024,P-1024,Customer E,23,M01,OP005,OP005,Shift A,LOT-1157,LOT-1157,2024-09-23,2024-09-23 06:04:00,2024-09-23 06:24:00,Low,16ga Steel,False,3.13
WO-14927,P-1029,P-1029,Customer B,14,M04,OP001,OP001,Shift B,LOT-1336,LOT-1336,2024-09-23,2024-09-23 14:28:00,2024-09-23 15:22:00,Low,"1/4"" Plate",True,3.64
WO-14928,P-1023,P-1023,Customer F,11,M02,OP012,OP012,Shift B,LOT-1350,LOT-1350,2024-09-23,2024-09-23 14:11:00,2024-09-23 15:31:00,Medium,12ga Steel,True,2.76
WO-14929,P-1032,P-1032,Customer F,25,M06,OP002,OP002,Shift A,LOT-1498,LOT-1498,2024-09-23,2024-09-23 06:33:00,2024-09-23 07:33:00,Medium,Aluminum 5052,False,2.02
WO-14930,P-1015,P-1015,Customer D,10,M07,OP020,OP020,Shift A,LOT-1511,LOT-1511,2024-09-23,2024-09-23 06:33:00,2024-09-23 07:44:00,Medium,"3/8"" Plate",False,3.73
WO-14931,p-1025,P-1025,Customer C,5,M06,OP012,OP012,Shift B,LOT-1228,LOT-1228,2024-09-24,2024-09-24 14:30:00,2024-09-24 15:16:00,Medium,Stainless 304,False,4.83
WO-14932,P-1009,P-1009,Customer A,5,M05,OP018,OP018,Shift A,LOT-1168,LOT-1168,2024-09-24,2024-09-24 04:59:00,2024-09-24 06:04:00,Medium,12ga Steel,False,4.93
WO-14933,p-1028,P-1028,Customer B,10,M06,OP019,OP019,Shift A,,LOT-1321,2024-09-24,2024-09-24 06:01:00,2024-09-24 06:45:00,Low,16ga Steel,False,3.53
WO-14934,p-1021,P-1021,Customer C,6,M03,OP011,OP011,Shift B,LOT-1488,LOT-1488,2024-09-24,2024-09-24 13:17:00,2024-09-24 14:31:00,High,14ga Steel,False,4.75
WO-14935,P1004,P-1004,Customer D,23,M05,OP017,OP017,Shift A,LOT-1398,LOT-1398,2024-09-24,2024-09-24 06:39:00,2024-09-24 07:18:00,Medium,"3/8"" Plate",True,4.61
WO-14936,P-1029,P-1029,Customer B,19,M04,OP019,OP019,Shift A,LOT-1437,LOT-1437,2024-09-24,2024-09-24 06:47:00,2024-09-24 07:07:00,Low,"1/4"" Plate",True,3.64
WO-14937,P-1018,P-1018,Customer H,18,M07,OP016,OP016,Shift B,LOT-1146,LOT-1146,2024-09-24,2024-09-24 13:19:00,2024-09-24 14:39:00,High,16ga Steel,True,2.78
WO-14938,P1025,P-1025,Customer C,20,M06,OP006,OP006,,LOT-1205,LOT-1205,2024-09-24,2024-09-24 14:39:00,2024-09-24 15:10:00,Medium,Stainless 304,False,4.83
WO-14939,P-1009,P-1009,Customer A,24,M05,OP015,OP015,,LOT-1338,LOT-1338,2024-09-24,2024-09-24 06:04:00,2024-09-24 07:03:00,Medium,12ga Steel,False,4.93
WO-14940,p-1007,P-1007,Customer B,21,M06,OP003,OP003,Shift B,LOT-1131,LOT-1131,2024-09-24,2024-09-24 13:20:00,2024-09-24 14:30:00,Medium,16ga Steel,True,0.78
